Handle,Command,Title,Body (HTML),Tags,Type,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Vendor,Status,Image Src,Image Position
-6-6ft-carbon-steel-sliding-wood-barn-door-hardware-track-set-door-system-carbon-steel-j-shape-roller,MERGE, 6.6FT CARBON STEEL Sliding Wood Barn Door Hardware Track Set Door System Carbon Steel J Shape Roller,"<p>This sliding door hardware and track kit is a great way to create a barn style look to your home. Made from painted carbon steel construction for strength. It comes with all the necessary accessories for easy installation and assembled. With space-saving in mind, this would give you the extra space due to sliding motion and no door opening space taken away. Give your home the updated style and elegance with this sliding door track kit.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Suitable for wood door panels with 1.38'-1.77' (35-45mm) in thickness</li><li>• Made from heavy-duty carbon steel to hold a maximum of 220 lbs. (100 kg)</li><li>• Saving space with a door that slides along the wall and requires no swing room</li><li>• Quality wheels offer smooth and quiet gliding operation</li><li>• Includes a 6ft track, T-shape rollers, door stoppers, screws and more</li><li>• Add beauty and modern style to your home, satisfy your DIY needs</li><li>• Easy to assemble and install</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Black</li><li>• Material: Carbon Steel</li><li>• Sliding Rail: 78.7' L x 1.6' W x 0.2' D (200 x 4 x 0.6 cm)</li><li>•  Suitable Door Panel Thickness: 1.38'-1.77' (35-45 mm)</li><li>• Max Door Panel Width: 39.4' (100 cm)</li><li>• Minimum Clearance above Door: 5.1' (13 cm)</li><li>• Weight Capacity: 220 lbs. (100 kg)</li><li>• Item Label: B81-017</li><li>• Note1: Hardware only, door not included</li><li>• Note2: Must be installed on a solid load-bearing wall, such as wooden walls (includes self-tapping screw) or cement walls (includes expansion screw)</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Sliding Barn Door Hardware Kit</li><li>• 1 x Manual</li></ul>","باب حظيرة,منزلق باب,حديد كربوني,Barn Door,Sliding Door,Carbon Steel,መንሸራተቻ በር,ካርቦን ብረት,باب منزلق,معدات باب,أجهزة الباب,Sliding Barn Door,Barn Door Hardware,Door Hardware,መሳሪያ በር",Home Improvement,Color,Black,Size,200 x 4 x 0.6 cm,B81-017,64.99,shopify,97,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/01/23/dcI06119494c36c80.jpg,1
-6-6ft-carbon-steel-sliding-wood-barn-door-hardware-track-set-door-system-carbon-steel-j-shape-roller,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/dcI06119494c36c80.jpg,2
-6-6ft-carbon-steel-sliding-wood-barn-door-hardware-track-set-door-system-carbon-steel-j-shape-roller,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/vnv8f019494c36c80.jpg,3
-6-6ft-carbon-steel-sliding-wood-barn-door-hardware-track-set-door-system-carbon-steel-j-shape-roller,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/3scc5e19494c36c80.jpg,4
-6-6ft-carbon-steel-sliding-wood-barn-door-hardware-track-set-door-system-carbon-steel-j-shape-roller,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/cOM61c19494c36c80.jpg,5
-rolling-tool-chest-5-drawer-lockable-tool-cabinet-with-4-wheels-handle-toolbox-storage-organizer-for-garage-workshop-repair-shop-black,MERGE," Rolling Tool Chest, 5-Drawer Lockable Tool Cabinet with 4 Wheels, Handle, Toolbox Storage Organizer for Garage, Workshop, Repair Shop, Black","<p>[BRAND NAME]'s practical tool storage solution. The practical tool storage features multiple drawers and trays for storing and organising all of your tools. This unit has plenty of storage space for garage necessities or other small accessories. Four wheels (2 with brakes) allow for easy movement. An excellent toolset for any garage or workshop!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Equipped with 5 large drawers offering ample storage space</li><li>• Robust steel construction for superior resistance to scratches and corrosion</li><li>• Side handle and 4 wheels, 2 with brakes, make this unit easy to move around smoothly</li><li>• Ball-bearing slides provide for smooth movement of the drawers and easy access to the tools</li><li>• Drawers and trays include a foam mat that can absorb oil and help keep the tools in place</li><li>• Top tool chest unit comes with a lock and keys for security when required</li><li>• Practical tool unit for garage and workshops</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Material: Steel</li><li>• Overall Dimension: 24.3' W x 13' D x 29.5' H</li><li>• Drawer Size: 20'L x 11.5'W x 4'H</li><li>• Weight Capacity: 33lbs (each drawer), 330lbs (overall)</li><li>• Item label: E2-0010</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Tool Chest</li><li>• 1 x Manual</li></ul>","صندوق أدوات,Rolling Tool Chest,ሳጥን መሳሪያታት,خزانة أدوات,Tool Cabinet,ካቢኔት መሳሪያታት,عربة أدوات,Tool Cart,ጋሪ መሳሪያታት,منظم أدوات,Tool Organizer,መደርደሪ መሳሪያታት,خزانة جراج,Garage Cabinet,ካቢኔት ጋራዥ",Home Improvement,Color,Black,Size,5-Drawer,E2-0010,229.99,shopify,219,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/02/18/Hgj48519517b7b8a6.jpg,1
-rolling-tool-chest-5-drawer-lockable-tool-cabinet-with-4-wheels-handle-toolbox-storage-organizer-for-garage-workshop-repair-shop-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/02/18/Hgj48519517b7b8a6.jpg,2
-rolling-tool-chest-5-drawer-lockable-tool-cabinet-with-4-wheels-handle-toolbox-storage-organizer-for-garage-workshop-repair-shop-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/20/vJpcba19ee39fb31b.jpg,3
-rolling-tool-chest-5-drawer-lockable-tool-cabinet-with-4-wheels-handle-toolbox-storage-organizer-for-garage-workshop-repair-shop-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/02/18/O5M36a19517b7b8a6.jpg,4
-rolling-tool-chest-5-drawer-lockable-tool-cabinet-with-4-wheels-handle-toolbox-storage-organizer-for-garage-workshop-repair-shop-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/02/18/BLx4e519517b7b8a6.jpg,5
-3-tier-rolling-tool-cart-with-drawer-and-side-box-132-lbs-capacity-steel-utility-cart-mobile-service-tool-organizer-for-garage-warehouse-workshop-red,MERGE," 3-Tier Rolling Tool Cart with Drawer and Side Box, 132 LBS Capacity Steel Utility Cart, Mobile Service Tool Organizer for Garage, Warehouse, Workshop, Red","<p>Professional designed and perfectly priced, this Tool Cart is the ideal storage for all your tools and supplies. Consisting of 3 trays, 1 side box and 1 smooth slide-out drawer, this tool cart can hold a wide variety of tools. 4 smooth rolling casters, including two with lock, allow easy rolling and stop. Great to have when working on a project or to use as extra storage space for shop, garage or other spaces!</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Steel frame construction with powder coated paint for long lasting use</li><li>• 3 trays, 1 side box and 1 pullout drawer provide ample storage space</li><li>• 4 smooth wheels, including 2 universal and 2 directional for easy rolling and flexibility</li><li>• Smooth quite glide drawer slides for the drawer</li><li>• 2 universal wheels with locks assure the safe stop and stay in place</li><li>• Ideal for garage, shop, store or other place use</li><li>• Some assembly is required</li></ul><h3>Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Red</li><li>• Material: Steel</li><li>• Net Weight: 39.6lbs</li><li>• Overall Size: 26.75'Wx18'Dx32.25'H</li><li>• 3xTray Size: 26.8'W x 18.1'D x 2'H</li><li>• 1xDrawer Size: 22.4'W x 15.7' x 3'H</li><li>• Weight Capacity: 132lbs</li></ul>","أدوات ورشة عمل,Workshop Tools,መሳርሒታት ዓውደ ስራሕ,عربة أدوات,Tool Cart,ጋሪ መሳርሒታት,تخزين صناعي,Industrial Storage,ኢንዱስትሪያዊ መኽዘን,عجلات دوارة,Swivel Casters,ተንከባላይ ክሮች,فولاذ مطلي,Powder Coated Steel,ብቱት ኣምር ዝለበሰ ሓጺን,أدراج قابلة للسحب,Pullout Drawer,መሳልብ መሳልብ",Home Improvement,Color,Red,Size,"26.75""x18""x32.25""",B20-050,156.99,shopify,83,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/04/08/cLG274196146bebef.jpg,1
-3-tier-rolling-tool-cart-with-drawer-and-side-box-132-lbs-capacity-steel-utility-cart-mobile-service-tool-organizer-for-garage-warehouse-workshop-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/04/08/cLG274196146bebef.jpg,2
-3-tier-rolling-tool-cart-with-drawer-and-side-box-132-lbs-capacity-steel-utility-cart-mobile-service-tool-organizer-for-garage-warehouse-workshop-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/04/08/y3Sf26196146bebef.jpg,3
-3-tier-rolling-tool-cart-with-drawer-and-side-box-132-lbs-capacity-steel-utility-cart-mobile-service-tool-organizer-for-garage-warehouse-workshop-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/L4zcea19492f85395.jpg,4
-3-tier-rolling-tool-cart-with-drawer-and-side-box-132-lbs-capacity-steel-utility-cart-mobile-service-tool-organizer-for-garage-warehouse-workshop-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/aNpad719492f85395.jpg,5
-5-tier-heavy-duty-garage-shelf-metal-shelving-unit-with-adjustable-shelves-metal-frame-31-5-x15-75-x71-75-3300-lbs-capacity-for-workshop-shed-office,MERGE," 5-Tier Heavy Duty Garage Shelf, Metal Shelving Unit with Adjustable Shelves, Metal Frame, 31.5""x15.75""x71.75"", 3300 lbs Capacity for Workshop, Shed, Office","<p>Are you looking for a way to make your home or office more tidy and organised? This multi-tiered storage shelf is the best option! The frame is made of solid steel and long-lasting MDF boards. The storage shelf is adjustable in height to accommodate a variety of items. This heavy duty shelving can be used to store books, flowerpots, goods, or anything else you want to organise. It is an excellent solution for storing and displaying items in the kitchen, garage, workshops, warehouse, and balcony.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Ideal for kitchen, warehouse, bathroom, garage, and more</li><li>• Features 5 shelves for storing goods, tools, books, sundries, etc.</li><li>• Height-adjustable shelves to fit a variety of items</li><li>• Made of steel frame and MDF board, each shelf can hold up to 660lbs</li><li>• Protective rubber pads protect the floor from being scratched</li><li>• Anti-toppling device for added stability</li><li>• Boltless design, easy to install</li><li>• Assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Blue, Orange</li><li>• Material: Steel, MDF</li><li>• Overall Dimension: 31.5'W x 15.75'D x 71.75'H</li><li>• Board Size: 31.5'W x 15.75'D</li><li>• Distance between Hole: 0.5'</li><li>• Weight Capacity:  3300lbs (total), 660lbs (each shelf)</li><li>• Item Label: 924-025</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x Garage Shelf</li><li>• 1 x Instruction</li></ul>","رفوف تخزين ثقيلة, Heavy Duty Storage Shelving, ከባድ ሸክም መደርደሪያ,أثاث مرآب, Garage Furniture, የጋራዥ እቃዎች,تنظيم المنزل, Home Organization, የቤት ውስጥ አደረጃጀት,وحدة رفوف معدنية, Metal Shelf Unit, ብረት መደርደሪያ ክፍል,رفوف قابلة للتعديل, Adjustable Shelving, የሚስተካከል መደርደሪያ",Home Improvement,Color,"Blue, Orange",Size,W80*D40*H182cm,924-025,99.99,shopify,80,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2025/07/25/FKp3841983f6e64dd.jpg,1
-5-tier-heavy-duty-garage-shelf-metal-shelving-unit-with-adjustable-shelves-metal-frame-31-5-x15-75-x71-75-3300-lbs-capacity-for-workshop-shed-office,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/07/25/FKp3841983f6e64dd.jpg,2
-5-tier-heavy-duty-garage-shelf-metal-shelving-unit-with-adjustable-shelves-metal-frame-31-5-x15-75-x71-75-3300-lbs-capacity-for-workshop-shed-office,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/03/07/Y19ea51956ee7dc42.jpg,3
-5-tier-heavy-duty-garage-shelf-metal-shelving-unit-with-adjustable-shelves-metal-frame-31-5-x15-75-x71-75-3300-lbs-capacity-for-workshop-shed-office,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/ZuP0dd19493f7898a.jpg,4
-5-tier-heavy-duty-garage-shelf-metal-shelving-unit-with-adjustable-shelves-metal-frame-31-5-x15-75-x71-75-3300-lbs-capacity-for-workshop-shed-office,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2025/01/23/hRE73119493f7898a.jpg,5
-set-of-2-adjustable-telescopic-builders-trestle-diy-steel-work-bench-carpenter-folding-saw-horse-tools-black,MERGE," Set of 2 Adjustable Telescopic Builders Trestle, DIY Steel Work Bench Carpenter, Folding Saw Horse Tools Black","<p>Simplify your home and work DIY tasks with this [BRAND NAME] saw horse set. Featuring a steel frame, each work horse is strong and reliable, collectively supporting up to 441 lbs. The height is adjustable between 31.5' and 51.2' for optimal and safe use. Its foldable design allows for easy storage and portability.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Set of two for a complete DIY kit</li><li>• Tough and reliable steel structure</li><li>• Height adjustable for a safe and comfortable working level</li><li>• Foldable design for easy portability and storage</li><li>• Maximum load of 441 lbs per piece, assembly required</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Colour: Black</li><li>• Material: Steel</li><li>• Overall Dimensions: 31.5'-51.2'H x 26.8'L x 22.8'W(80-130H x 68L x 58W cm)</li><li>• Folded Dimensions: 33.1'H x 26.8'L x 4.3'W(84H x 68L x 11W cm)</li><li>• Weight capacity:  441 lbs(200 kg)</li><li>• Item Label: B40-015</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 2 x Builders Trestle</li><li>• 1 x Manual</li></ul>","أدوات بناء, Construction tools, ናውቲ ህንጻ, مشابك عمل, Work clamps, ክላምፓት ስራሕ, رفوف عمل, Workbenches, ጠረጴዛታት ስራሕ, معدات ورشة, Workshop equipment, እቃታት ወርክሾፕ, أدوات يدوية, Hand tools, እጅ መሳርሒታት",Home Improvement,Color,Black,Size,"51.2""H x 26.8""L x 22.8""W",B40-015,86.99,shopify,14,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/05/19/kvj13319e3e145dd9.jpg,1
-set-of-2-adjustable-telescopic-builders-trestle-diy-steel-work-bench-carpenter-folding-saw-horse-tools-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/19/kvj13319e3e145dd9.jpg,2
-set-of-2-adjustable-telescopic-builders-trestle-diy-steel-work-bench-carpenter-folding-saw-horse-tools-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/19/KUF93f19e3e145dd9.jpg,3
-set-of-2-adjustable-telescopic-builders-trestle-diy-steel-work-bench-carpenter-folding-saw-horse-tools-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/19/bDL86c19e3e145dd9.jpg,4
-set-of-2-adjustable-telescopic-builders-trestle-diy-steel-work-bench-carpenter-folding-saw-horse-tools-black,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/05/19/Lf1bab19e3e145dd9.jpg,5
-saw-horse-twin-pack-folding-workbench-adjustable-metal-trestle-stands-yellow,MERGE, Saw Horse Twin Pack Folding Workbench Adjustable Metal Trestle Stands Yellow,"<p>Make light work of your home DIY tasks with this saw horse set from [BRAND NAME]. Using steel for the frames, each piece is strong and reliable, supporting up to 100kg collectively for you to get on with you tasks with ease. A top platform provides a flat space for even placement, with the anti-slip strip for safety. The frame is foldable for storage, with a handle for easy carrying. Your new favourite home improvement partner.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• Set of two for a complete DIY set</li><li>• Robust metal and A-shape frame make this sawhorse tough and reliable</li><li>• 12 level adjustable heights to suit different needs</li><li>• Flat top platform, with non-slip surface for safety</li><li>• Foldable design with a convenient handle for easy carrying and storage</li><li>• Easy to assemble</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Brand: [BRAND NAME]</li><li>• Colour: Yellow, Black, Sliver</li><li>• Material: Steel, EVA</li><li>• Dimensions:  24.4'-35.4'H x 39.4'L x 23.6'W(62-90H x 100L x 60W cm). Platform: 39.4'L x 4.9'W x 1'D(100L x 12.5W x 2.5D cm)</li><li>• Weight capacity: 220 lbs(100kg)</li><li>• Item label: B40-026</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>•2 x Sawhorse</li><li>•1 x Manual</li></ul>","ساوهورس, منشار, حامل عمل, طاولة عمل محمولة, ورشة منزلية, أدوات بناء, Safety, Sawhorse, Workbench, Folding, Trestle, ሳውሆርስ፣ ሰሌዳ ምስራሕ፣ ኣልቦን ቤት፣ መሳርሕያ መስርሕ",Home Improvement,Color,"Yellow, Black",Size,"24.4""-35.4""H x 39.4""L x 23.6""W",B40-026,79.99,shopify,12,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/09/xnH83f19eac7a417c.jpg,1
-saw-horse-twin-pack-folding-workbench-adjustable-metal-trestle-stands-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/09/xnH83f19eac7a417c.jpg,2
-saw-horse-twin-pack-folding-workbench-adjustable-metal-trestle-stands-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/09/RD068819eac7a417c.jpg,3
-saw-horse-twin-pack-folding-workbench-adjustable-metal-trestle-stands-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/09/RRi38e19eac7a417c.jpg,4
-saw-horse-twin-pack-folding-workbench-adjustable-metal-trestle-stands-yellow,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/09/5RId8919eac7a417c.jpg,5
-6-wheels-stair-climber-trolley-cart-hand-truck-and-dolly-foldable-steel-load-cart-264lbs-capacity-black-and-red,MERGE," 6-Wheels Stair Climber Trolley Cart, Hand Truck and Dolly, Foldable Steel Load Cart, 264lbs Capacity, Black and Red","<p>Choose this 6-wheels climbing stairs trolley to get your large appliances upstairs, or translate bulky load across uneven floor. It has large capacity, steel-frame with 2 extended back plates and textured skid chassis, offers great support and avoid the large load from falling. And you can fold it to store in your trunk when needed.</p><h3>Features:</h3><ul style='list-style:none;margin-left:15px;'><li>• 6-wheels design is specially for translating loads up/down stairs, across uneven floor</li><li>• Suit for helping with large appliances upstairs, as a shopping cart, translating bulky boxes and etc.</li><li>• Telescopic ergonomic handle is more flexible in different situation</li><li>• 2 extended back plates and textured skid chassis avoid the large load from falling</li><li>• Steel frame is sturdy to hold up to 264lbs(flat ground)</li><li>• Superior PP and TPR tires make the rolling smooth</li><li>• Foldable design for easy transport and storage, suits for most trunk</li></ul><h3> Specification:</h3><ul style='list-style:none;margin-left:15px;'><li>• Color: Black, Red</li><li>• Material: Steel, PP, TPR, Rubber</li><li>• Overall Dimension: 23.5'L x 26.5'W x 43'H</li><li>• Folding Dimension: 17.75'L x 13.75'W x 29.5'H</li><li>• Max Load: 264lbs (flat ground), 176lbs (stairs climbing)</li><li>• Chassis Size: 12.6'L x 11.4'W</li><li>• Item Label: B71-029</li></ul><h3>Package Includes:</h3><ul style='list-style:none;margin-left:15px;'><li>• 1 x 6-Wheels Stair Climber Trolley Cart;</li></ul>","عربة تسوق متعددة الاستخدامات,معدات مناولة المواد,أداة رفع,مُصنّف سلالم,مُصنف صناعي,Utility Cart,Material Handling Equipment,Lifting Tool,Stair Climber,Industrial Dolly,ክራምቢ ሸይጣ፣ዕቃ ማጓጓዣ መሳርሒ፣ሊፍት መሳርሒ፣ደረጃ ወጥ መኪና፣ኢንዱስትሪያል ዶሊ",Home Improvement,Color,"Black, Red",Size,264lbs,B71-029,116.99,shopify,8,deny,Aosom,active,https://img-us.aosomcdn.com/100/product/2026/06/22/613b9a19eedd4c6ff.jpg,1
-6-wheels-stair-climber-trolley-cart-hand-truck-and-dolly-foldable-steel-load-cart-264lbs-capacity-black-and-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/22/613b9a19eedd4c6ff.jpg,2
-6-wheels-stair-climber-trolley-cart-hand-truck-and-dolly-foldable-steel-load-cart-264lbs-capacity-black-and-red,MERGE,,,,,,,,,,,,,,Aosom,,https://img-us.aosomcdn.com/100/product/2026/06/22/6P51ee19eedd4c6ff.jpg,3
